,el_kWh,Qh_40_kWh,Qh_60_kWh,Qc_kWh
2510,2040.595,75.573,298.663,0
2511,1745.867,84.448,257.374,0
2512,1516.064,84.22,228.815,0
2513,972.571,46.939,242.931,0
2514,1051.445,0,286.129,0
2515,1138.778,0,286.226,0
2516,451.778,84.237,230.498,0
2517,446.676,0,182.096,0
2518,446.442,0,95.868,0
2519,390.619,0,68.892,0
2520,388.02,0,27.957,0
2521,388.02,0,30.555,0
2522,388.016,0,20.755,0
2523,388.008,0,16.1,0
2524,388.008,0,16.125,0
2525,435.916,0,35.854,0
2526,731.294,180.129,93.364,0
2527,762.438,394.181,194.428,0
2528,717.479,397.287,321.922,0
2529,718.51,360.879,326.285,0
2530,716.909,295.211,301.022,0
2531,718.218,225.415,339.333,0
2532,1067.057,0,327.961,0
2533,771.513,46.253,291.884,0
2534,717.283,100.08,223.378,0
2535,717.413,103.109,190.052,0
2536,715.827,108.265,232.606,0
2537,760.762,48.513,298.016,0
2538,1046.288,0,362.356,0
2539,1140.364,0,286.901,0
2540,450.558,130.7,171.797,0
2541,445.925,0,172.936,0
2542,445.503,0,123.607,0
2543,390.379,0,67.138,0
2544,388.023,0,36.165,0
2545,388.019,0,27.551,0
2546,388.016,0,22.153,0
2547,388.008,0,15.724,0
2548,388.008,0,15.736,0
2549,436.414,0,22.161,0
2550,740.828,100.168,63.094,0
2551,443.055,306.502,145.548,0
2552,392.197,301.492,228.614,0
2553,392.234,244.893,300.706,0
2554,392.247,178.164,328.155,0
2555,392.253,123.437,335.6,0
2556,728.945,0,264.667,0
2557,441.567,0,255.614,0
2558,388.564,2.455,214.218,0
2559,389.098,5.289,192.778,0
2560,390.428,13.29,117.817,0
2561,434.257,1.71,187.489,0
2562,716.769,0,249.607,0
2563,811.732,0,268.116,0
2564,437.376,8.871,151.694,0
2565,434.884,0,132.627,0
2566,434.208,0,123.506,0
2567,388.032,0,60.001,0
2568,388.02,0,28.765,0
2569,388.013,0,17.911,0
2570,388.008,0,19.997,0
2571,388.008,0,20.044,0
2572,388.009,0,15.609,0
2573,435.264,0,124.922,0
2574,728.876,67.943,326.601,0
2575,981.532,1172.784,337.541,0
2576,1470.244,1021.365,350.3,0
2577,1778.481,867.626,368.008,0
2578,2046.615,700.727,348.371,0
2579,1754.139,649.185,310.84,0
2580,1450.824,462.377,306.457,0
2581,1521.249,436.806,327.71,0
2582,2047.967,370.943,299.845,0
2583,1751.875,410.589,258.433,0
2584,1522.061,393.991,229.715,0
2585,984.817,422.167,243.675,0
2586,1042.982,0,286.793,0
2587,1140.864,0,286.8,0
2588,450.314,185.879,230.824,0
2589,446.165,0,182.326,0
2590,445.004,0,95.979,0
2591,390.478,0,68.951,0
2592,388.02,0,28.831,0
2593,388.013,0,17.954,0
2594,388.008,0,20.071,0
2595,388.008,0,20.083,0
2596,388.009,0,15.618,0
2597,434.807,0,124.894,0
2598,722.956,147.163,326.489,0
2599,976.286,988.648,325.957,0
2600,1457.635,845.116,350.048,0
2601,1772.009,679.014,367.663,0
2602,2044.558,518.433,347.989,0
2603,1746.743,466.352,310.453,0
2604,1448.955,281.513,306.118,0
2605,1524.874,279.793,327.321,0
2606,2049.909,231.287,299.386,0
2607,1756.368,255.33,258.01,0
2608,1525.46,246.772,229.316,0
2609,984.689,238.494,243.288,0
2610,1049.941,0,286.39,0
2611,1145.59,0,286.386,0
2612,451.098,131.885,230.559,0
2613,446.586,0,182.125,0
2614,445.949,0,95.875,0
2615,390.704,0,68.885,0
2616,388.02,0,28.804,0
2617,388.013,0,17.953,0
2618,388.008,0,20.094,0
2619,388.008,0,20.133,0
2620,388.009,0,15.66,0
2621,435.843,0,124.972,0
2622,725.546,156.538,326.617,0
2623,977.058,972.593,326.161,0
2624,1460.632,853.96,350.407,0
2625,1774.05,722.12,368.121,0
2626,2047.964,555.344,348.448,0
2627,1751.992,514.685,310.877,0
2628,1463.001,259.225,306.455,0
2629,1524.923,321.747,327.699,0
2630,2049.17,294.137,299.827,0
2631,1754.005,313.421,258.393,0
2632,1525.308,354.285,229.734,0
2633,987.195,386.44,243.708,0
2634,1046.072,4.385,286.865,0
2635,1141.499,0,286.848,0
2636,451.252,241.302,230.875,0
2637,446.866,0,182.384,0
2638,446.116,0,96.023,0
2639,390.478,0,68.993,0
2640,388.02,0,28.869,0
2641,388.013,0,18.009,0
2642,388.008,0,20.212,0
2643,388.008,0,20.244,0
2644,388.009,0,15.719,0
2645,434.974,0,125.059,0
2646,725.498,276.002,326.824,0
2647,976.959,1114.016,326.481,0
2648,1462.356,995.289,350.593,0
2649,1773.158,845.705,368.305,0
2650,2046.729,680.869,348.632,0
2651,1754.702,627.006,311.048,0
2652,1461.332,340.321,306.668,0
2653,1532.616,435.308,327.907,0
2654,2050.591,369.271,300.023,0
2655,1754.048,402.796,258.56,0
2656,1530.052,405.065,229.825,0
2657,986.072,437.792,243.789,0
2658,1049.561,8.91,286.901,0
2659,1152.896,0,286.888,0
2660,451.12,264.533,230.883,0
2661,446.529,0,182.378,0
2662,446.235,0,96.009,0
2663,390.535,0,68.971,0
2664,388.02,0,28.852,0
2665,388.013,0,17.987,0
2666,388.008,0,20.158,0
2667,388.008,0,20.184,0
2668,388.009,0,15.68,0
2669,434.52,0,124.991,0
2670,719.062,227.336,326.557,0
2671,976.425,929.469,325.978,0
2672,1462.218,717.141,349.863,0
2673,1770.679,483.313,367.248,0
2674,2048.235,311.883,347.419,0
2675,1750.427,231.042,309.819,0
2676,1445.658,100.136,305.401,0
2677,1515.451,10.313,326.463,0
2678,2038.829,18.611,298.444,0
2679,1739.456,23.168,257.196,0
2680,1514.962,25.331,228.648,0
2681,974.669,8.74,242.746,0
2682,1046.047,0,285.91,0
2683,1140.329,0,286.008,0
2684,448.238,12.37,230.257,0
2685,445.913,0,181.807,0
2686,444.928,0,95.656,0
2687,390.492,0,68.685,0
2688,388.02,0,27.793,0
2689,388.02,0,30.36,0
2690,388.016,0,20.543,0
2691,388.008,0,15.721,0
2692,388.008,0,15.723,0
2693,434.763,0,35.592,0
2694,720.488,0,92.965,0
2695,760.067,63.419,193.582,0
2696,717.511,95.841,320.855,0
2697,719.64,102.693,325.398,0
2698,718.189,72.049,300.277,0
2699,719.087,58.766,338.561,0
2700,1065.654,0,327.196,0
2701,771.769,0,291.246,0
2702,714.885,5.866,222.949,0
2703,716.089,11.522,189.684,0
2704,713.839,24.582,232.132,0
2705,758.009,0.545,297.348,0
2706,1050.4,0,361.468,0
2707,1144.453,0,286.102,0
2708,446.265,0,171.332,0
2709,446.163,0,172.376,0
2710,444.715,0,123.127,0
2711,390.506,0,66.784,0
2712,388.023,0,35.91,0
2713,388.019,0,27.308,0
2714,388.016,0,21.91,0
2715,388.008,0,15.329,0
2716,388.008,0,15.336,0
2717,434.899,0,21.906,0
2718,724.301,0,62.773,0
2719,436.949,0,144.984,0
2720,388.227,0.26,227.961,0
2721,388.156,0,299.95,0
2722,388.17,0,327.433,0
2723,388.174,0,334.944,0
2724,727.919,0,264.122,0
2725,439.223,0,255.153,0
2726,388.115,0,213.858,0
2727,388.106,0,192.438,0
2728,388.067,0,117.567,0
2729,438.349,0,187.043,0
2730,721.831,0,248.932,0
2731,814.486,0,267.338,0
2732,435.246,0,151.241,0
2733,434.743,0,132.206,0
2734,434.381,0,123.104,0
2735,388.032,0,59.753,0
2736,388.02,0,28.574,0
2737,388.013,0,17.701,0
2738,388.008,0,19.477,0
2739,388.008,0,19.519,0
2740,388.009,0,15.299,0
2741,435.381,0,124.485,0
2742,721.385,0,325.442,0
2743,972.335,182.21,334.407,0
2744,1455.121,60.007,348.452,0
2745,1758.416,0,365.572,0
2746,2033.272,0,345.717,0
2747,1733.508,0,308.58,0
2748,1436.588,0,304.421,0
2749,1516.34,0,325.561,0
2750,2042.835,0,297.65,0
2751,1749.108,0,256.61,0
2752,1520.164,0,228.171,0
2753,971.006,0,242.291,0
2754,1048.981,0,285.428,0
2755,1143.758,0,285.517,0
2756,447.007,0,229.939,0
2757,446.439,0,181.589,0
2758,444.821,0,95.551,0
2759,390.45,0,68.616,0
2760,388.02,0,28.592,0
2761,388.013,0,17.675,0
2762,388.008,0,19.351,0
2763,388.008,0,19.35,0
2764,388.009,0,15.175,0
2765,435.648,0,124.317,0
2766,731.825,0,325.173,0
2767,968.558,16.927,324.012,0
2768,1447.962,0,348.574,0
2769,1757.067,0,365.993,0
2770,2029.039,0,346.418,0
2771,1737.229,0,309.114,0
2772,1445.609,0,304.895,0
2773,1509.273,0,326.052,0
2774,2038.926,0,298.222,0
2775,1737.982,0,256.906,0
2776,1510.586,0,228.368,0
2777,969.798,0,242.397,0
2778,1048.56,0,285.446,0
2779,1146.3,0,285.391,0
2780,447.561,0,229.819,0
2781,446.469,0,181.465,0
2782,445.803,0,95.46,0
2783,390.436,0,68.541,0
2784,388.02,0,28.548,0
2785,388.013,0,17.647,0
2786,388.008,0,19.302,0
2787,388.008,0,19.319,0
2788,388.009,0,15.173,0
2789,434.3,0,124.322,0
2790,712.137,0,325.235,0
2791,962.31,2.747,324.002,0
2792,1446.669,0,348.599,0
2793,1757.465,0,366.032,0
2794,2035.004,0,346.439,0
2795,1746.136,0,309.135,0
2796,1445.389,0,304.93,0
2797,1514.477,0,326.173,0
2798,2040.456,0,298.11,0
2799,1742.574,0,256.889,0
2800,1513.978,0,228.35,0
2801,969.279,0,242.412,0
2802,1048.572,0,285.487,0
2803,1141.678,0,285.455,0
2804,446.482,0,229.901,0
2805,446.57,0,181.544,0
2806,445.835,0,95.503,0
2807,390.676,0,68.57,0
2808,388.02,0,28.576,0
2809,388.013,0,17.68,0
2810,388.008,0,19.347,0
2811,388.008,0,19.363,0
2812,388.009,0,15.207,0
2813,435.816,0,124.397,0
2814,721.683,0,325.404,0
2815,966.68,5.067,324.304,0
2816,1448.327,0,348.914,0
2817,1753.458,0,366.442,0
2818,2026.471,0,346.97,0
2819,1730.344,0,309.658,0
2820,1442.643,0,305.475,0
2821,1514.565,0,326.681,0
2822,2044.188,0,298.699,0
2823,1750.893,0,257.444,0
2824,1519.629,0,228.849,0
2825,970.786,0,242.883,0
2826,1039.648,0,285.955,0
2827,1133.135,0,285.864,0
2828,446.118,0,230.185,0
2829,445.685,0,181.713,0
2830,445.245,0,95.576,0
2831,390.506,0,68.634,0
2832,388.02,0,28.564,0
2833,388.013,0,17.652,0
2834,388.008,0,19.311,0
2835,388.008,0,19.313,0
2836,388.009,0,15.182,0
2837,434.93,0,124.276,0
2838,723.963,0,325.046,0
2839,963.382,7.693,323.751,0
2840,1446.632,0,348.233,0
2841,1757.465,0,365.563,0
2842,2033.623,0,346.023,0
2843,1738.059,0,308.777,0
2844,1440.593,0,304.649,0
2845,1511.857,0,325.708,0
2846,2042.662,0,297.638,0
2847,1744.468,0,256.507,0
2848,1518.946,0,227.997,0
2849,968.324,0,242.111,0
2850,1046.382,0,285.194,0
2851,1147.969,0,285.128,0
2852,448.806,0,229.689,0
2853,446.677,0,181.367,0
2854,445.984,0,95.393,0
2855,390.605,0,68.493,0
2856,388.02,0,27.69,0
2857,388.02,0,30.293,0
2858,388.016,0,20.485,0
2859,388.008,0,15.609,0
2860,388.008,0,15.634,0
2861,435.336,0,35.58,0
2862,725.52,0,92.928,0
2863,753.667,0,193.338,0
2864,713.09,0,320.579,0
2865,714.966,0,324.989,0
2866,716.103,0,299.833,0
2867,714.776,0,338.028,0
2868,1052.211,0,326.743,0
2869,769.313,0,290.835,0
2870,714.588,0,222.517,0
2871,714.126,0,189.299,0
2872,712.028,0,231.721,0
2873,755.684,0,296.869,0
2874,1038.331,0,361.107,0
2875,1127.313,0,285.851,0
2876,445.733,0,171.296,0
2877,445.98,0,172.428,0
2878,444.624,0,123.24,0
2879,390.562,0,66.913,0
2880,388.023,0,36.016,0
2881,388.019,0,27.422,0
2882,388.016,0,22.021,0
2883,388.008,0,15.482,0
2884,388.008,0,15.498,0
2885,435.236,0,22.041,0
2886,728.31,0,63.003,0
2887,438.433,0.794,145.493,0
2888,388.336,2.308,228.666,0
2889,388.527,3.704,300.927,0
2890,388.386,1.881,328.419,0
2891,388.39,2.728,336.015,0
2892,735.912,0,265.028,0
2893,441.725,0,255.909,0
2894,388.115,0,214.41,0
2895,388.106,0,192.913,0
2896,388.067,0,117.893,0
2897,438.096,0,187.595,0
2898,718.923,0,249.693,0
2899,810.685,0,268.161,0
2900,434.944,0,151.682,0
2901,434.499,0,132.571,0
2902,434.52,0,123.415,0
2903,388.032,0,59.929,0
2904,388.02,0,28.692,0
2905,388.013,0,17.804,0
2906,388.008,0,19.685,0
2907,388.008,0,19.7,0
2908,388.009,0,15.401,0
2909,434.852,0,124.663,0
2910,719.177,0,325.97,0
2911,1004.572,279.253,342.759,0
2912,1518.549,214.15,361.206,0
2913,1844.589,157.962,385.576,0
2914,2138.987,75.813,365.885,0
2915,1823.762,81.58,323.488,0
2916,1468.483,131.156,310.452,0
2917,1581.853,43.68,338.544,0
2918,2143.104,3.374,317.241,0
2919,1822.149,3.051,274.081,0
2920,1592.895,2.278,239.082,0
2921,1006.859,18.799,246.292,0
2922,1048.775,0,285.88,0
2923,1146.317,0,285.862,0
2924,447.465,0,230.21,0
2925,446.868,0,181.775,0
2926,445.726,0,95.629,0
2927,390.591,0,68.674,0
2928,388.02,0,28.642,0
2929,388.013,0,17.752,0
2930,388.008,0,19.569,0
2931,388.008,0,19.582,0
2932,388.009,0,15.32,0
2933,435.527,0,124.485,0
2934,723.966,0,325.526,0
2935,1005.213,107.621,330.986,0
2936,1510.288,55.084,360.442,0
2937,1834.039,14.696,384.63,0
2938,2130.199,3.259,364.853,0
2939,1814.554,2.102,322.557,0
2940,1451.025,11.726,309.661,0
2941,1568.595,0,337.808,0
2942,2138.057,0.04,316.456,0
2943,1817.758,0,273.421,0
2944,1592.809,0,238.557,0
2945,1004.271,0,245.959,0
2946,1045.723,0,285.571,0
2947,1141.895,0,285.567,0
2948,446.176,0,230.004,0
2949,445.759,0,181.647,0
2950,444.664,0,95.535,0
2951,390.407,0,68.61,0
2952,388.02,0,28.601,0
2953,388.013,0,17.71,0
2954,388.008,0,19.463,0
2955,388.008,0,19.481,0
2956,388.009,0,15.255,0
2957,435.218,0,124.391,0
2958,716.395,0,325.327,0
2959,1000.887,25.978,330.779,0
2960,1510.935,5.143,360.352,0
2961,1839.763,7.539,384.616,0
2962,2139.892,8.413,365.099,0
2963,1819.228,0.507,322.602,0
2964,1455.277,0,309.63,0
2965,1571.022,0,337.597,0
2966,2133.427,0,316.043,0
2967,1815.358,0,272.954,0
2968,1588.122,0,238.043,0
2969,1003.648,0,245.372,0
2970,1055.15,0,285.01,0
2971,1157.71,0,285.01,0
2972,446.913,0,229.623,0
2973,446.026,0,181.341,0
2974,445.147,0,95.392,0
2975,390.45,0,68.503,0
2976,388.02,0,28.542,0
2977,388.013,0,17.659,0
2978,388.008,0,19.356,0
2979,388.008,0,19.384,0
2980,388.009,0,15.215,0
2981,435.38,0,124.374,0
2982,727.522,0,325.34,0
2983,999.294,0,330.592,0
2984,1503.835,0,360.221,0
2985,1830.431,0,384.389,0
2986,2131.188,0,364.857,0
2987,1813.468,0,322.627,0
2988,1462.502,0,309.824,0
2989,1574.432,0,337.848,0
2990,2141.632,0,316.553,0
2991,1823.619,0,273.56,0
2992,1595.584,0,238.725,0
2993,1004.2,0,246.085,0
2994,1052.497,0,285.726,0
2995,1146.938,0,285.695,0
2996,448.351,0,230.129,0
2997,447.16,0,181.713,0
2998,445.28,0,95.63,0
2999,390.563,0,68.711,0
3000,388.02,0,28.641,0
3001,388.013,0,17.764,0
3002,388.008,0,19.55,0
3003,388.008,0,19.544,0
3004,388.009,0,15.299,0
3005,435.911,0,124.492,0
3006,727.267,0,325.599,0
3007,996.945,1.143,331.033,0
3008,1504.471,2.476,360.374,0
3009,1834.417,2.226,384.492,0
3010,2130.505,1.831,364.879,0
3011,1812.662,1.474,322.637,0
3012,1463.42,0,309.814,0
3013,1570.189,0,337.809,0
3014,2133.927,0.176,316.486,0
3015,1812.327,0.824,273.487,0
3016,1589.04,1.113,238.672,0
3017,1002.052,0,246.064,0
3018,1048.011,0,285.731,0
3019,1147.737,0,285.71,0
3020,447.662,0,230.105,0
3021,446.326,0,181.685,0
3022,445.671,0,95.573,0
3023,390.577,0,68.633,0
3024,388.02,0,27.755,0
3025,388.02,0,30.339,0
3026,388.016,0,20.5,0
3027,388.008,0,15.628,0
3028,388.008,0,15.629,0
3029,435.412,0,35.557,0
3030,717.933,0,92.882,0
3031,754.912,0.4,193.225,0
3032,714.031,1.237,320.473,0
3033,716.425,1.337,324.962,0
3034,715.842,0.652,299.839,0
3035,715.133,0.096,337.996,0
3036,1061.736,0,326.651,0
3037,768.626,0,290.708,1
3038,712.345,0,222.525,0
3039,712.831,0,189.282,0
3040,710.989,0,231.622,0
3041,756.02,0,296.622,0
3042,1038.32,0,360.831,0
3043,1135.06,0,285.621,0
3044,446.232,0,171.169,0
3045,445.412,0,172.276,0
3046,444.955,0,123.085,0
3047,390.478,0,66.794,0
3048,388.023,0,35.93,0
3049,388.019,0,27.341,0
3050,388.016,0,21.948,0
3051,388.008,0,15.378,0
3052,388.008,0,15.393,0
3053,434.88,0,21.956,0
3054,722.101,0,62.864,0
3055,435.922,0.354,145.147,0
3056,388.227,0.628,228.157,0
3057,388.262,0.48,300.194,0
3058,388.17,0,327.678,0
3059,388.174,0,335.114,0
3060,735.454,0,264.247,0
3061,440.421,0,255.161,0
3062,388.115,0,213.832,0
3063,388.106,0,192.405,0
3064,388.067,0,117.548,0
3065,437.081,0,187.044,0
3066,724.135,0,248.992,0
3067,808.513,0,267.454,0
3068,433.889,0,151.325,0
3069,434.213,0,132.306,0
3070,434.712,0,123.205,0
3071,388.032,0,59.838,0
3072,388.02,0,28.636,0
3073,388.013,0,17.761,0
3074,388.008,0,19.589,0
3075,388.008,0,19.637,0
3076,388.009,0,15.381,0
3077,435.479,0,124.642,0
3078,735.153,0,325.825,0
3079,1006.149,47.839,341.599,0
3080,1512.077,3.9,360.507,0
3081,1834.159,0,384.536,0
3082,2132.663,0,364.815,0
3083,1820.312,0,322.477,0
3084,1464.369,0,309.589,0
3085,1576.978,0,337.525,0
3086,2143.771,0,316.221,0
3087,1821.02,0,273.307,0
3088,1589.894,0,238.547,0
3089,1005.787,0,245.984,0
3090,1050.852,0,285.684,0
3091,1142.04,0,285.718,0
3092,447.373,0,230.156,0
3093,446.206,0,181.768,0
3094,445.239,0,95.649,0
3095,390.591,0,68.707,0
3096,388.02,0,28.658,0
3097,388.013,0,17.752,0
3098,388.008,0,19.559,0
3099,388.008,0,19.553,0
3100,388.009,0,15.308,0
3101,435.529,0,124.516,0
3102,728.737,0,325.657,0
3103,997.957,29.291,331.253,0
3104,1509.498,2.034,360.489,0
3105,1836.474,2.018,384.588,0
3106,2137.499,0.869,364.795,0
3107,1818.63,0.207,322.466,0
3108,1453.421,0,309.8,0
3109,1571.978,0,337.619,0
3110,2136.823,0,316.244,0
3111,1818.435,0,273.242,0
3112,1590.761,0,238.393,0
3113,1001.317,0,245.763,0
3114,1047.593,0,285.403,0
3115,1140.145,0,285.401,0
3116,447.285,0,229.935,0
3117,446.37,0,181.586,0
3118,446.08,0,95.541,0
3119,390.761,0,68.628,0
3120,388.02,0,28.624,0
3121,388.013,0,17.735,0
3122,388.008,0,19.526,0
3123,388.008,0,19.554,0
3124,388.009,0,15.319,0
3125,435.289,0,124.522,0
3126,730.129,0,325.704,0
3127,1002.714,13.969,331.196,0
3128,1510.872,4.255,360.553,0
3129,1836.574,7.568,384.813,0
3130,2136.101,8.535,365.292,0
3131,1819.81,3.383,322.836,0
3132,1454.618,0,309.868,0
3133,1568.72,0,337.77,0
3134,2135.035,0,316.295,0
3135,1819.68,0,273.196,0
3136,1590.692,0,238.382,0
3137,1003.844,0,245.818,0
3138,1052.203,0,285.548,0
3139,1154.523,0,285.516,0
3140,447.798,0,230.049,0
3141,446.687,0,181.692,0
3142,446.046,0,95.608,0
3143,390.591,0,68.682,0
3144,388.02,0,28.667,0
3145,388.013,0,17.784,0
3146,388.008,0,19.649,0
3147,388.008,0,19.683,0
3148,388.009,0,15.398,0
3149,435.697,0,124.655,0
3150,731.711,0,325.953,0
3151,1001.048,16.785,331.378,0
3152,1505.597,11.858,360.635,0
3153,1839.433,12.552,384.791,0
3154,2135.2,11.172,365.188,0
3155,1822.603,7.73,322.9,0
3156,1463.309,0,310.015,0
3157,1569.827,0.069,338.024,0
3158,2138.776,2.079,316.681,0
3159,1822.574,5.762,273.726,0
3160,1596.093,8.135,238.935,0
3161,1006.168,0.936,246.285,0
3162,1048.818,0,285.958,0
3163,1144.779,0,285.937,0
3164,446.589,2.153,230.37,0
3165,446.585,0,181.954,0
3166,446.887,0,95.763,0
3167,390.662,0,68.807,0
3168,388.02,0,28.745,0
3169,388.013,0,17.868,0
3170,388.008,0,19.845,0
3171,388.008,0,19.868,0
3172,388.009,0,15.498,0
3173,435.868,0,124.768,0
3174,722.788,8.441,326.263,0
3175,1001.323,114.632,331.904,0
3176,1510.825,99.722,361.048,0
3177,1837.363,80.91,385.261,0
3178,2132.764,72.918,365.681,0
3179,1818.626,61.289,323.239,0
3180,1448.388,12.424,310.373,0
3181,1573.026,11.965,338.385,0
3182,2144.443,33.516,317.071,0
3183,1829.108,45.334,274.003,0
3184,1595.07,48.984,239.131,0
3185,1008.879,23.57,246.524,0
3186,1053.006,0,286.222,0
3187,1145.683,0,286.197,0
3188,448.502,35.298,230.553,0
3189,446.325,0,182.094,0
3190,445.921,0,95.843,0
3191,390.577,0,68.868,0
3192,388.02,0,27.927,0
3193,388.02,0,30.506,0
3194,388.016,0,20.695,0
3195,388.008,0,15.979,0
3196,388.008,0,15.989,0
3197,434.764,0,35.758,0
3198,722.589,32.409,93.208,0
3199,757.977,133.925,193.902,0
3200,715.763,134.777,321.191,0
3201,717.735,119.024,325.529,0
3202,717.728,79.772,300.282,0
3203,717.574,95.351,338.643,0
3204,1057.84,0,327.414,0
3205,773.44,23.349,291.426,0
3206,716.367,59.104,223.087,0
3207,716.338,77.446,189.804,0
3208,713.792,87.853,232.301,0
3209,760.317,43.906,297.551,0
3210,1045.749,0,361.955,0
3211,1132.098,0,286.538,0
3212,448.797,66.52,171.657,0
3213,446.004,0,172.774,0
3214,445.466,0,123.465,0
3215,390.562,0,67.053,0
3216,388.023,0,36.12,0
3217,388.019,0,27.508,0
3218,388.016,0,22.116,0
3219,388.008,0,15.682,0
3220,388.008,0,15.689,0
3221,435.066,0,22.104,0
3222,721.048,0,63.007,0
3223,437.725,0,145.381,0
3224,388.12,0,228.469,0
3225,388.156,0,300.598,0
3226,388.17,0,328.175,0
3227,388.174,0,335.775,0
3228,723.718,0,264.944,0
3229,437.654,0,255.922,0
3230,388.115,0,214.461,0
3231,388.106,0,192.955,0
3232,388.067,0,117.879,0
3233,436.797,0,187.522,0
3234,715.505,0,249.574,0
3235,815.786,0,268.062,0
3236,435.48,0,151.644,0
3237,435.125,0,132.587,0
3238,434.714,0,123.458,0
3239,388.032,0,59.985,0
3240,388.02,0,28.756,0
3241,388.013,0,17.908,0
3242,388.008,0,20.015,0
3243,388.008,0,20.05,0
3244,388.009,0,15.593,0
3245,435.599,0,124.764,0
3246,737.335,0,326.128,0
3247,998.957,0,342.876,0
3248,1503.632,0,360.877,0
3249,1827.556,0,385.021,0
3250,2128.3,0,365.205,0
3251,1814.562,0,322.676,0
3252,1453.139,0,309.61,0
3253,1560.707,0,337.498,0
3254,2137.072,0,316.169,0
3255,1818.986,0,273.183,0
3256,1591.083,0,238.369,0
3257,1003.467,0,245.763,0
3258,1043.79,0,285.47,0
3259,1136.468,0,285.54,0
3260,445.827,0,230.073,0
3261,446.067,0,181.729,0
3262,444.138,0,95.625,0
3263,390.619,0,68.704,0
3264,388.02,0,28.682,0
3265,388.013,0,17.826,0
3266,388.008,0,19.82,0
3267,388.008,0,19.848,0
3268,388.009,0,15.467,0
3269,434.949,0,124.577,0
3270,723.641,0,325.684,0
3271,997.836,0,330.962,0
3272,1504.076,0,360.281,0
3273,1830.01,0,384.269,0
3274,2130.349,0,364.391,0
3275,1814.001,0,321.976,0
3276,1460.794,0,309.008,0
3277,1572.999,0,336.79,0
3278,2141.607,0,315.365,0
3279,1822.19,0,272.484,0
3280,1594.49,0,237.755,0
3281,1004.538,0,245.191,0
3282,1048.12,0,284.907,0
3283,1140.783,0,284.982,0
3284,447.338,0,229.623,0
3285,446.787,0,181.346,0
3286,445.34,0,95.399,0
3287,390.365,0,68.52,0
3288,388.02,0,28.553,0
3289,388.013,0,17.67,0
3290,388.008,0,19.417,0
3291,388.008,0,19.423,0
3292,388.009,0,15.218,0
3293,435.048,0,124.278,0
3294,716.084,0,325.106,0
3295,996.416,0,330.135,0
3296,1508.673,0,359.884,0
3297,1836.969,0,384.116,0
3298,2135.365,0,364.584,0
3299,1811.044,0,322.348,0
3300,1453.888,0,309.509,0
3301,1567.503,0,337.521,0
3302,2137.073,0,316.299,0
3303,1819.197,0,273.48,0
3304,1590.808,0,238.448,0
3305,1000.206,0,245.749,0
3306,1043.309,0,285.411,0
3307,1140.872,0,285.341,0
3308,446.088,0,229.882,0
3309,445.953,0,181.598,0
3310,445.314,0,95.449,0
3311,390.45,0,68.539,0
3312,388.02,0,28.575,0
3313,388.013,0,17.656,0
3314,388.008,0,19.35,0
3315,388.008,0,19.35,0
3316,388.009,0,15.168,0
3317,434.47,0,124.205,0
3318,716.364,0,324.936,0
3319,994.062,0,329.95,0
3320,1508.519,0,359.559,0
3321,1831.094,0,383.696,0
3322,2126.165,0,364.14,0
3323,1806.522,0,321.96,0
3324,1452.365,0,309.147,0
3325,1569.969,0,337.102,0
3326,2139.95,0,315.811,0
3327,1821.752,0,272.924,0
3328,1592.506,0,238.129,0
3329,1005.413,0,245.489,0
3330,1046.982,0,285.15,0
3331,1142.076,0,285.036,0
3332,445.958,0,229.591,0
3333,445.118,0,181.263,0
3334,444.812,0,95.338,0
3335,390.591,0,68.416,0
