,hs,dhw,cs,el
696,0,27.707,0,346.465
697,0,21.788,0,346.461
698,0,18.319,0,346.458
699,0,17.266,0,346.453
700,0,17.275,0,346.453
701,0,18.33,0,393.94
702,332.111,46.971,0,700.771
703,618.062,109.535,0,402.283
704,652.058,172.246,0,351.229
705,605.883,225.632,0,351.256
706,559.834,245.891,0,351.267
707,521.83,251.071,0,351.268
708,91.581,195.094,0,692.058
709,388.924,192.417,0,404.805
710,449.793,162.361,0,351.226
711,452.341,146.608,0,351.218
712,450.511,91.219,0,351.189
713,365.197,140.505,0,400.971
714,43.338,187.928,0,689.023
715,1.418,201.461,0,784.434
716,327.539,115.88,0,399.131
717,0,100.107,0,393.38
718,0,93.389,0,393.633
719,0,44.806,0,346.471
720,0,22.617,0,346.461
721,0,16.022,0,346.456
722,0,24.574,0,346.451
723,0,24.567,0,346.451
724,0,16.858,0,346.453
725,0,91.993,0,393.634
726,292.656,239.689,0,677.759
727,3642.339,263.024,0,906.09
728,2943.505,286.568,0,1420.23
729,2484.476,315.078,0,1729.72
730,1983.703,300.712,0,2022.276
731,1823.14,272.902,0,1713.814
732,1496.535,253.374,0,1374.531
733,1422.179,276.398,0,1483.488
734,1145.386,261.897,0,2012.522
735,1128.992,222.753,0,1700.399
736,1080.31,202.757,0,1481.795
737,1156.694,199.971,0,908.699
738,25.499,221.902,0,931.441
739,2.052,221.215,0,1023.194
740,288.756,181.719,0,423.89
741,0,149.531,0,425.723
742,0,76.834,0,436.688
743,0,54.832,0,358.239
744,0,22.617,0,346.461
745,0,16.017,0,346.456
746,0,24.6,0,346.451
747,0,24.63,0,346.451
748,0,16.898,0,346.453
749,0,92.064,0,393.18
750,334.919,239.86,0,675.424
751,2211.728,248.563,0,873.286
752,1778.742,279.571,0,1354.355
753,1530.18,303.47,0,1649.009
754,1183.042,289.044,0,1926.075
755,1055.669,263.997,0,1636.256
756,675.169,250.976,0,1360.226
757,771.696,269.247,0,1425.392
758,640.285,250.16,0,1924.122
759,684.372,212.796,0,1634.723
760,691.442,194.935,0,1409.423
761,765.102,196.697,0,874.905
762,32.516,221.998,0,940.545
763,3.297,221.326,0,1029.916
764,318.042,181.815,0,423.982
765,0,149.615,0,425.291
766,0,76.892,0,435.722
767,0,54.881,0,358.067
768,0,22.653,0,346.461
769,0,16.058,0,346.456
770,0,24.704,0,346.451
771,0,24.737,0,346.451
772,0,16.955,0,346.453
773,0,92.125,0,393.698
774,378.546,239.984,0,687.831
775,1830.716,248.758,0,866.076
776,1572.127,279.717,0,1351.33
777,1450.096,303.698,0,1648.474
778,1099.586,289.239,0,1931.104
779,1018.867,264.189,0,1641.06
780,582.815,251.13,0,1374.572
781,642.865,269.327,0,1431.725
782,426.5,250.08,0,1926.092
783,449.216,212.669,0,1634.616
784,460.676,194.822,0,1403.435
785,598.204,196.616,0,868.478
786,22.732,221.908,0,940.837
787,0,221.19,0,1038.498
788,284.185,181.703,0,424.465
789,0,149.505,0,425.574
790,0,76.81,0,435.031
791,0,54.811,0,358.072
792,0,22.608,0,346.461
793,0,16.002,0,346.456
794,0,24.543,0,346.451
795,0,24.569,0,346.451
796,0,16.86,0,346.453
797,0,92,0,394.621
798,282.425,239.71,0,682.555
799,1361.357,248.346,0,866.601
800,1136.09,279.299,0,1350.629
801,884.545,303.047,0,1642.475
802,563.363,288.516,0,1918.487
803,472.755,263.452,0,1629.226
804,229.381,250.423,0,1343.095
805,252.935,268.645,0,1415.197
806,240.044,249.499,0,1894.381
807,276.929,212.231,0,1613.557
808,295.112,194.463,0,1389.043
809,345.702,196.308,0,863.482
810,1.214,221.595,0,939.983
811,0,220.919,0,1030.282
812,203.411,181.537,0,425.1
813,0,149.365,0,425.134
814,0,76.74,0,434.187
815,0,54.767,0,357.699
816,0,22.599,0,346.461
817,0,16,0,346.456
818,0,24.581,0,346.451
819,0,24.624,0,346.451
820,0,16.904,0,346.453
821,0,92.079,0,393.792
822,306.093,239.925,0,683.247
823,1332.835,248.584,0,862.266
824,1213.383,279.627,0,1351.125
825,1141.678,303.602,0,1648.579
826,949.171,289.261,0,1929.842
827,791.374,264.144,0,1643.042
828,427.999,251.126,0,1353.439
829,516.882,269.355,0,1428.502
830,467.831,250.221,0,1921.728
831,512.6,212.846,0,1627.985
832,520.082,194.977,0,1411.006
833,597.169,196.756,0,871.503
834,46.752,222.086,0,939.389
835,10.18,221.411,0,1031.382
836,345.685,181.894,0,423.555
837,0,149.689,0,424.934
838,0,76.926,0,436.358
839,0,54.907,0,358.665
840,0,22.106,0,346.461
841,0,23.857,0,346.462
842,0,17.531,0,346.458
843,0,18.124,0,346.453
844,0,18.142,0,346.453
845,0,27.514,0,393.852
846,440.433,69.013,0,687.976
847,715.81,145.327,0,639.952
848,727.949,253.867,0,608.648
849,660.335,257.745,0,609.099
850,592.907,239.22,0,608.431
851,531.993,288.322,0,608.238
852,82.139,298.448,0,968.953
853,369.355,253.506,0,678.888
854,422.294,171.581,0,604.531
855,432.371,147.17,0,601.014
856,444.991,176.615,0,594.615
857,382.573,225.098,0,638.589
858,70.411,282.665,0,936.973
859,7.971,228.6,0,1030.217
860,343.858,164.571,0,423.25
861,0,185.826,0,424.43
862,0,104.981,0,435.23
863,0,61.577,0,358.263
864,0,27.693,0,346.465
865,0,21.775,0,346.461
866,0,18.304,0,346.458
867,0,17.224,0,346.453
868,0,17.23,0,346.453
869,0,18.303,0,394.362
870,298.053,46.944,0,686.999
871,572.822,109.475,0,401.104
872,576.311,172.098,0,351.229
873,507.763,225.381,0,351.256
874,411.28,245.483,0,351.267
875,326.78,250.5,0,351.268
876,0,194.508,0,686.572
877,110.825,191.811,0,406.243
878,175.758,161.827,0,351.226
879,203.802,146.14,0,351.218
880,219.168,90.933,0,351.189
881,171.373,140.127,0,401.198
882,0.534,187.44,0,679.655
883,0,200.957,0,769.999
