,hs,dhw,cs,el
574,0,49.634,1359.369,1552.98
575,0,42.717,1268.667,1465.503
576,0,17.098,1198.344,1582.76
577,0,15.933,1057.022,1255.29
578,0,15.935,979.916,1217.272
579,0,37.13,871.134,1201.092
580,0,35.624,797.944,1189.602
581,0,36.914,726.898,1232.624
582,0,346.397,5996.552,1661.328
583,0,335.253,3833.841,1849.666
584,0,273.397,7116.899,3364.557
585,0,232.465,8394.743,3543.385
586,0,169.706,8799.909,3734.305
587,0,181.228,8990.147,3788.1
588,0,191.457,8217.728,3551.218
589,0,185.817,9197.885,3762.926
590,0,265.013,9037.435,3807.774
591,0,305.323,9007.233,3828.389
592,0,358.462,9512.752,3897.299
593,0,342.333,7436.833,2866.282
594,0,217.499,2048.252,2075.903
595,0,150.296,1750.844,1991.171
596,0,127.917,1647.099,1856.72
597,0,115.297,1515.718,1786.143
598,0,49.586,1408.492,1563.753
599,0,42.69,1305.341,1489.493
600,0,17.076,1237.183,1615.815
601,0,15.905,1077.224,1273.742
602,0,15.905,1047.326,1235.731
603,0,37.086,969.677,1211.573
604,0,35.588,836.677,1201.155
605,0,36.887,752.729,1241.767
606,0,346.342,6019.885,1682.083
607,0,335.198,3864.518,1868.578
608,0,273.203,7273.325,3398.663
609,0,232.243,8291.66,3586.869
610,0,169.475,8499.953,3785.774
611,0,180.923,8823.416,3851.55
612,0,191.078,8002.401,3603.744
613,0,185.402,9044.992,3839.415
614,0,264.519,9287.541,3891.5
615,0,304.755,9295.746,3928.378
616,0,357.783,9661.969,3994.423
617,0,341.71,7871.566,2960.236
618,0,216.994,2263.861,2121.464
619,0,149.888,1941.078,2041.663
620,0,127.527,1859.598,1910.041
621,0,114.928,1812.9,1847.231
622,0,49.232,1698.574,1616.259
623,0,42.378,1582.127,1531.48
624,0,16.862,1483.766,1648.951
625,0,15.704,1394.921,1326.01
626,0,15.721,1322.464,1276.995
627,0,36.774,1251.089,1260.813
628,0,35.366,1217.788,1239.777
629,0,36.72,1183.313,1261.849
630,0,346.191,6914.194,1738.816
631,0,335.083,4805.878,1988.662
632,0,273.154,9036.176,3499.853
633,0,232.243,10113.577,3667.382
634,0,169.504,10101.375,3849.929
635,0,181.002,10345.468,3904.669
636,0,191.189,9235.548,3644.712
637,0,185.529,10266.677,3864.973
638,0,264.68,10230.402,3902.337
639,0,304.941,10039.489,3930.685
640,0,358.003,10081.215,3995.383
641,0,341.93,7806.875,2959.313
642,0,217.125,2135.23,2111.644
643,0,149.979,1877.96,2032.359
644,0,127.621,1772.125,1902.168
645,0,115.025,1690.29,1837.717
646,0,49.301,1572.389,1619.05
647,0,42.446,1449.317,1538.403
648,0,16.889,1348.515,1645.484
649,0,15.728,1243.356,1315.104
650,0,15.739,1179.051,1267.521
651,0,36.879,1058.668,1238.992
652,0,35.423,1031.663,1223.9
653,0,36.77,975.024,1256.544
654,0,346.202,6274.449,1730.087
655,0,335.093,4635.702,1983.66
656,0,273.24,7825.944,3477.913
657,0,232.365,8502.071,3626.591
658,0,169.628,8745.222,3797.916
659,0,181.141,8853.6,3851.539
660,0,191.37,7883.995,3582.053
661,0,185.713,8934.433,3806.469
662,0,264.912,9063.876,3828.271
663,0,305.214,8886.345,3839.82
664,0,358.319,8878.116,3900.856
665,0,342.204,7016.341,2859.548
666,0,217.361,1861.91,2061.062
667,0,150.149,1672.812,1992.018
668,0,127.771,1549.392,1869.899
669,0,115.16,1425.452,1804.522
670,0,49.426,1322.375,1584.062
671,0,42.561,1247.809,1489.082
672,0,23.993,1194.804,1144.29
673,0,20.913,1113.043,1082.339
674,0,20.914,991.48,1073.862
675,0,39.77,869.393,1065.475
676,0,38.279,778.53,1057.395
677,0,43.796,720.241,1050.638
678,0,352.223,5421.208,1654.36
679,0,318.123,3755.883,1841.493
680,0,244.051,4906.451,2242.501
681,0,238.989,5654.013,2395.011
682,0,173.294,6015.923,2569.207
683,0,183.246,6454.406,2648.468
684,0,177.904,6378.645,2320.455
685,0,174.555,6509.759,2325.244
686,0,264.952,6559.383,2336.605
687,0,300.1,6600.401,2340.338
688,0,343.082,6547.326,2375.882
689,0,332.164,6152.331,2290.629
690,0,214.436,2055.77,1776.652
691,0,151.04,1861.775,1642.292
692,0,127.126,1772.354,1550.826
693,0,133.361,1707.254,1484.638
694,0,55.976,1610.436,1337.842
695,0,51.073,1477.574,1216.453
696,0,35.194,1373.882,1173.303
697,0,32.754,1257.959,1113.086
698,0,32.77,1202.634,1101.225
699,0,44.523,1167.152,1090.85
700,0,43.096,1053.477,1080.158
701,0,54.346,864.782,1066.292
702,0,352.985,5754.673,1422.633
703,0,313.239,3752.997,1606.825
704,0,230.078,4890.045,1805.331
705,0,190.443,5518.207,1953.365
706,0,160.826,5692.261,2115.91
707,0,169.1,5751.349,2169.646
708,0,164.053,6201.501,2164.117
709,0,175.288,6326.981,2178.36
710,0,258.491,6260.751,2193.971
711,0,293.506,6170.293,2203.262
712,0,335.017,6224.357,2244.049
713,0,342.032,6022.49,2281.428
714,0,222.389,2079.471,1782.038
715,0,160.168,1862.057,1714.854
716,0,132.669,1748.874,1621.553
717,0,149.332,1623.544,1557.409
718,0,69.955,1565.525,1306.76
719,0,56.234,1451.564,1223.762
720,0,17.057,1324.098,1497.195
721,0,15.879,1218.547,1249.196
722,0,15.885,1185.273,1219.722
723,0,37.037,1038.835,1204.297
724,0,35.578,917.899,1194.681
725,0,36.877,820.175,1236.861
726,0,346.254,5526.104,1674.76
727,0,335.118,3901.137,1880.694
728,0,273.178,7635.445,3406.286
729,0,232.257,8735.886,3584.801
730,0,169.504,8826.818,3773.664
731,0,180.977,8946.667,3840.371
732,0,191.143,8208.98,3610.984
733,0,185.478,9392.805,3841.307
734,0,264.617,9437.928,3885.06
735,0,304.873,9420.413,3909.772
736,0,357.923,9419.436,3976.769
737,0,341.841,7345.08,2933.279
738,0,217.095,2082.48,2109.346
739,0,149.956,1821.483,2025.899
740,0,127.6,1700.958,1894.043
741,0,114.999,1577.037,1822.523
742,0,49.302,1493.956,1591.086
743,0,42.454,1401.58,1504.838
744,0,16.917,1327.146,1601.426
745,0,15.764,1227.187,1285.077
746,0,15.767,1164.084,1247.048
747,0,36.839,1106.921,1230.584
748,0,35.417,1019.251,1214.79
749,0,36.75,961.595,1263.36
750,0,346.071,6021.477,1726.507
751,0,334.936,4569.527,1976.412
752,0,273.074,8407.487,3502.006
753,0,232.145,9568.236,3677.524
754,0,169.383,9684.785,3876.147
755,0,180.82,9862.898,3934.865
756,0,190.961,9113.102,3690.961
757,0,185.294,10396.972,3915.798
758,0,264.369,10920.101,3959.946
759,0,304.59,11097.234,3996.369
760,0,357.59,11643.579,4076.385
761,0,341.58,9002.814,3030.4
762,0,216.869,2463.388,2140.097
763,0,149.776,2185.35,2049.25
764,0,127.423,2112.311,1923.252
765,0,114.826,2029.483,1855.056
766,0,49.123,1916.067,1642.26
767,0,42.276,1801.057,1554.246
768,0,16.774,1697.796,1658.438
769,0,15.611,1582.617,1329.486
770,0,15.619,1471.018,1292.245
771,0,36.571,1445.434,1275.005
772,0,35.187,1438.766,1260.227
773,0,36.566,1381.925,1290.529
774,0,345.803,8253.563,1805.574
775,0,334.67,6026.122,2100.173
